trade_id,product_id,counterparty_id,asset_class,currency,direction,notional,quantity,trade_date,settlement_date,settlement_status,exchange
T_00000774,PROD004,CP003,Commodity,CAD,BUY,49767968.09,91332,2024-07-27 00:00:00,2024-07-30 00:00:00,CANCELLED,LSE
T_00000775,PROD009,CP001,Commodity,USD,SELL,12375636.79,35406,2025-03-20 00:00:00,2025-03-25 00:00:00,SETTLED,TSE
T_00000776,PROD001,CP001,Credit,GBP,BUY,7317335.32,29592,2025-01-06 00:00:00,2025-01-09 00:00:00,CANCELLED,NYSE
T_00000777,PROD009,CP003,Commodity,USD,SELL,29441763.67,64176,2024-05-06 00:00:00,2024-05-09 00:00:00,FAILED,SGX
T_00000778,PROD009,CP005,Commodity,CAD,SELL,9034443.54,97164,2024-02-19 00:00:00,2024-02-23 00:00:00,CANCELLED,SGX
T_00000779,PROD010,CP003,Equity,JPY,SELL,32878489.18,18701,2024-01-10 00:00:00,2024-01-12 00:00:00,PENDING,ASX
T_00000780,PROD005,CP003,Credit,CHF,BUY,49312327.53,61429,2025-12-24 00:00:00,2025-12-28 00:00:00,FAILED,ASX
T_00000781,PROD002,CP002,Equity,USD,BUY,42262435.15,83189,2024-11-08 00:00:00,2024-11-11 00:00:00,SETTLED,NYSE
T_00000782,PROD009,CP002,Credit,XYZ,SELL,48108354.4,55573,2025-07-21 00:00:00,2025-07-22 00:00:00,SETTLED,XETRA
T_00000783,PROD009,CP005,Equity,CAD,SELL,37483647.96,32012,2024-01-08 00:00:00,2024-01-13 00:00:00,PENDING,ASX
T_00000784,PROD006,CP001,Credit,CHF,SELL,3757043.58,17475,2025-06-20 00:00:00,2025-06-22 00:00:00,CANCELLED,LSE
T_00000785,PROD005,CP004,Rates,GBP,SELL,41586488.58,15449,2024-04-25 00:00:00,2024-04-27 00:00:00,PENDING,NYSE
T_00000764,PROD001,CP004,Commodity,CHF,SELL,46455521.22,84276,2025-08-05 00:00:00,2025-08-08 00:00:00,SETTLED,TSE
T_00000787,PROD007,CP003,Equity,EUR,BUY,17486735.24,94691,2024-11-01 00:00:00,2024-11-02 00:00:00,CANCELLED,XETRA
T_00000788,PROD003,CP003,FX,USD,SELL,20536541.92,63887,2025-06-25 00:00:00,2025-06-27 00:00:00,CANCELLED,TSE
T_00000789,PROD008,CP002,FX,JPY,SELL,40577381.16,14247,2025-03-14 00:00:00,2025-03-19 00:00:00,CANCELLED,NYSE
T_00000790,PROD007,CP003,Equity,JPY,BUY,14245703.3,17522,2025-12-27 00:00:00,2025-12-29 00:00:00,PENDING,XETRA
T_00000791,PROD003,CP003,Credit,CAD,SELL,27506633.52,89357,2024-09-29 00:00:00,2024-10-03 00:00:00,PENDING,NYSE
T_00000792,PROD001,CP003,Credit,EUR,BUY,25000546.57,89711,2024-01-22 00:00:00,2024-01-25 00:00:00,CANCELLED,XETRA
T_00000793,PROD009,CP002,FX,CAD,SELL,12388117.21,19988,2025-05-12 00:00:00,2025-05-16 00:00:00,SETTLED,TSE
T_00000794,PROD002,CP005,Commodity,AUD,BUY,9921424.54,92598,2024-09-10 00:00:00,2024-09-14 00:00:00,PENDING,SGX
T_00000795,PROD003,CP004,Equity,EUR,BUY,20064756.72,35896,2024-06-01 00:00:00,2024-06-03 00:00:00,SETTLED,NYSE
T_00000796,PROD001,CP005,Credit,JPY,BUY,11089540.04,55847,2025-06-21 00:00:00,2025-06-23 00:00:00,FAILED,NYSE
T_00000797,PROD001,CP001,Equity,EUR,SELL,12349184.87,6234,2024-10-14 00:00:00,2024-10-18 00:00:00,PENDING,TSE
T_00000798,PROD006,CP003,Equity,GBP,BUY,12613900.06,64394,2025-09-13 00:00:00,2025-09-15 00:00:00,SETTLED,ASX
T_00000799,PROD010,CP003,FX,CHF,SELL,37146858.07,77190,2024-05-13 00:00:00,2024-05-16 00:00:00,PENDING,SGX
T_00000800,PROD004,CP002,Credit,CAD,BUY,6018597.01,76882,2024-04-18 00:00:00,2024-04-23 00:00:00,SETTLED,SGX
T_00000801,PROD003,CP002,Credit,USD,SELL,26678344.17,20143,2024-11-04 00:00:00,2024-11-06 00:00:00,FAILED,TSE
T_00000802,PROD001,CP002,Commodity,CHF,SELL,24141548.09,68651,2024-04-30 00:00:00,2024-05-01 00:00:00,PENDING,TSE
T_00000803,PROD009,CP005,Equity,JPY,BUY,37036019.13,52101,2025-08-02 00:00:00,2025-08-04 00:00:00,CANCELLED,SGX
T_00000804,PROD010,CP002,Commodity,EUR,BUY,10347022.89,472,2025-02-03 00:00:00,2025-02-06 00:00:00,CANCELLED,SGX
T_00000805,PROD002,CP002,FX,CHF,BUY,14818887.98,35195,2025-06-21 00:00:00,2025-06-23 00:00:00,PENDING,TSE
T_00000806,PROD001,CP002,FX,AUD,BUY,46362470.62,35447,2024-05-31 00:00:00,2024-06-03 00:00:00,SETTLED,ASX
T_00000807,PROD005,CP002,Credit,CHF,SELL,4163224.56,92467,2025-09-11 00:00:00,2025-09-14 00:00:00,FAILED,NYSE
T_00000808,PROD005,CP001,Commodity,EUR,BUY,36524103.38,36660,2024-01-11 00:00:00,2024-01-13 00:00:00,CANCELLED,ASX
T_00000809,PROD006,CP003,FX,EUR,SELL,10308744.3,57959,2025-10-03 00:00:00,2025-10-08 00:00:00,PENDING,XETRA
T_00000810,PROD003,CP002,FX,JPY,SELL,4685459.42,23792,2025-03-20 00:00:00,2025-03-24 00:00:00,PENDING,ASX
T_00000811,PROD004,CP001,FX,CHF,BUY,40875142.55,90095,2024-11-13 00:00:00,2024-11-15 00:00:00,CANCELLED,LSE
T_00000812,PROD001,CP005,Equity,CAD,SELL,36215621.82,17996,2025-10-22 00:00:00,2025-10-23 00:00:00,CANCELLED,NYSE
T_00000813,PROD003,CP005,Equity,GBP,BUY,6609820.12,10958,2024-01-14 00:00:00,2024-01-15 00:00:00,SETTLED,SGX
T_00000814,PROD010,CP004,FX,AUD,SELL,10116879.79,62971,2024-12-12 00:00:00,2024-12-13 00:00:00,FAILED,XETRA
T_00000815,PROD001,CP001,Commodity,USD,SELL,31374665.16,16132,2024-02-27 00:00:00,2024-03-01 00:00:00,SETTLED,SGX
T_00000816,PROD003,CP003,Rates,JPY,BUY,1201019.49,55986,2025-03-01 00:00:00,2025-03-03 00:00:00,CANCELLED,ASX
T_00000817,PROD002,CP005,Rates,GBP,BUY,11226898.34,36938,2024-04-25 00:00:00,2024-04-26 00:00:00,FAILED,NYSE
T_00000818,PROD007,CP002,Rates,EUR,SELL,26524501.55,78593,2025-09-11 00:00:00,2025-09-15 00:00:00,FAILED,NYSE
T_00000819,PROD002,CP001,FX,AUD,BUY,40536160.02,93233,2025-05-26 00:00:00,2025-05-29 00:00:00,FAILED,LSE
T_00000820,PROD003,CP001,Rates,GBP,BUY,28892566.13,95252,2025-05-04 00:00:00,2025-05-05 00:00:00,PENDING,XETRA
T_00000821,PROD003,CP002,Credit,GBP,SELL,30087554.03,83441,2025-05-21 00:00:00,2025-05-25 00:00:00,CANCELLED,SGX
T_00000822,PROD007,CP005,Commodity,CAD,BUY,19231978.04,76149,2025-06-29 00:00:00,2025-07-01 00:00:00,SETTLED,LSE
T_00000823,PROD002,CP001,Rates,EUR,SELL,18120559.72,62119,2024-07-27 00:00:00,2024-07-28 00:00:00,PENDING,TSE
T_00000824,PROD003,CP001,FX,USD,SELL,12125627.93,29438,2025-07-18 00:00:00,2025-07-22 00:00:00,SETTLED,ASX
T_00000825,PROD010,CP002,Equity,JPY,BUY,33137703.27,9670,2025-01-15 00:00:00,2025-01-16 00:00:00,FAILED,LSE
T_00000826,PROD003,CP004,FX,EUR,SELL,41553568.57,54591,2024-03-19 00:00:00,2024-03-18 00:00:00,CANCELLED,XETRA
T_00000827,PROD001,CP005,FX,USD,BUY,14339166.76,20433,2025-03-30 00:00:00,2025-03-31 00:00:00,SETTLED,XETRA
T_00000828,PROD009,CP003,FX,CHF,SELL,27708241.91,33824,2025-11-27 00:00:00,2025-12-01 00:00:00,PENDING,TSE
T_00000829,PROD001,CP002,Credit,CHF,BUY,37156993.79,52482,2025-06-18 00:00:00,2025-06-20 00:00:00,SETTLED,ASX
T_00000830,PROD006,CP004,FX,USD,SELL,41362856.74,21604,2024-11-16 00:00:00,2024-11-20 00:00:00,SETTLED,NYSE
T_00000831,PROD009,CP001,Equity,EUR,BUY,1403414.94,36990,2025-09-09 00:00:00,2025-09-12 00:00:00,SETTLED,TSE
T_00000832,PROD010,CP001,Commodity,CHF,SELL,12017517.34,11147,2024-07-25 00:00:00,2024-07-26 00:00:00,SETTLED,NYSE
T_00000833,PROD009,CP002,Rates,JPY,SELL,17833100.53,37016,2024-11-12 00:00:00,2024-11-11 00:00:00,FAILED,LSE
T_00000834,PROD010,CP004,Credit,USD,BUY,5051043.16,19686,2024-04-09 00:00:00,2024-04-14 00:00:00,FAILED,LSE
T_00000835,PROD003,CP002,Commodity,EUR,SELL,47640961.92,30353,2025-04-19 00:00:00,2025-04-20 00:00:00,CANCELLED,LSE
T_00000836,PROD007,CP002,FX,AUD,BUY,2001605.12,93424,2025-01-03 00:00:00,2025-01-07 00:00:00,PENDING,SGX
T_00000837,PROD002,CP004,Equity,CHF,SELL,7131983.44,40573,2025-05-24 00:00:00,2025-05-25 00:00:00,FAILED,LSE
T_00000838,PROD003,CP004,Rates,USD,SELL,18167049.96,11696,2024-06-14 00:00:00,2024-06-19 00:00:00,FAILED,XETRA
T_00000839,PROD005,CP004,Credit,AUD,BUY,24413461.51,47642,2024-05-23 00:00:00,2024-05-28 00:00:00,CANCELLED,TSE
T_00000840,PROD008,CP003,Equity,CHF,BUY,4175443.92,54159,2025-10-01 00:00:00,2025-10-04 00:00:00,PENDING,ASX
T_00000841,PROD007,CP001,FX,CHF,SELL,14533739.35,20737,2024-01-09 00:00:00,2024-01-10 00:00:00,CANCELLED,ASX
T_00000842,PROD002,CP002,Equity,USD,SELL,45006425.65,60930,2025-04-22 00:00:00,2025-04-27 00:00:00,CANCELLED,LSE
T_00000843,PROD008,CP001,Rates,CAD,SELL,24315264.52,92051,2024-03-07 00:00:00,2024-03-12 00:00:00,SETTLED,SGX
T_00000844,PROD007,CP001,Rates,CHF,SELL,16010010.77,4106,2025-04-26 00:00:00,2025-04-28 00:00:00,CANCELLED,LSE
T_00000845,PROD002,CP002,Equity,EUR,SELL,13493135.66,83321,2024-01-24 00:00:00,2024-01-28 00:00:00,CANCELLED,NYSE
T_00000846,PROD003,CP001,Equity,GBP,SELL,26239372.37,87772,2025-12-30 00:00:00,2026-01-03 00:00:00,FAILED,TSE
T_00000847,PROD003,CP004,Rates,AUD,SELL,23775495.4,90287,2024-12-23 00:00:00,2024-12-27 00:00:00,SETTLED,SGX
T_00000848,PROD006,CP001,FX,CAD,SELL,30826002.2,42433,2025-09-03 00:00:00,2025-09-08 00:00:00,PENDING,XETRA
T_00000849,PROD008,CP002,Credit,USD,BUY,13140871.9,94672,2024-04-26 00:00:00,2024-04-30 00:00:00,SETTLED,LSE
T_00000850,PROD004,CP003,FX,JPY,BUY,38719445.39,78767,2024-07-11 00:00:00,2024-07-16 00:00:00,SETTLED,TSE
T_00000851,PROD008,CP004,Credit,CAD,SELL,25104757.92,16351,2024-01-17 00:00:00,2024-01-20 00:00:00,FAILED,TSE
T_00000852,PROD007,CP003,FX,JPY,BUY,5669886.59,23045,2025-03-12 00:00:00,2025-03-15 00:00:00,CANCELLED,XETRA
T_00000853,PROD002,CP001,Equity,CHF,BUY,31705727.6,92025,2025-11-06 00:00:00,2025-11-10 00:00:00,SETTLED,SGX
T_00000854,PROD008,CP005,Commodity,CAD,BUY,46361518.24,13069,2024-04-16 00:00:00,2024-04-21 00:00:00,FAILED,XETRA
T_00000855,PROD006,CP004,Credit,USD,SELL,9778816.35,61549,2025-04-10 00:00:00,2025-04-11 00:00:00,SETTLED,TSE
T_00000856,PROD004,CP001,Credit,CAD,BUY,15370526.92,54358,2025-06-03 00:00:00,2025-06-06 00:00:00,SETTLED,NYSE
T_00000857,PROD006,CP002,Commodity,GBP,SELL,41001899.48,78637,2025-01-18 00:00:00,2025-01-23 00:00:00,PENDING,SGX
T_00000858,PROD003,CP004,FX,JPY,SELL,41427666.43,75741,2024-07-16 00:00:00,2024-07-20 00:00:00,FAILED,SGX
T_00000859,PROD007,CP003,Commodity,CHF,BUY,25213348.07,82765,2024-08-24 00:00:00,2024-08-26 00:00:00,FAILED,LSE
T_00000860,PROD009,CP001,Commodity,CAD,SELL,7653277.57,81016,2024-01-27 00:00:00,2024-02-01 00:00:00,SETTLED,ASX
T_00000861,PROD005,CP002,Commodity,EUR,BUY,9328572.01,85528,2025-04-09 00:00:00,2025-04-12 00:00:00,CANCELLED,TSE
T_00000862,PROD002,CP001,Credit,CHF,BUY,31372273.01,83675,2024-10-08 00:00:00,2024-10-10 00:00:00,SETTLED,LSE
T_00000863,PROD002,CP004,Equity,JPY,SELL,42231336.03,27260,2024-07-03 00:00:00,2024-07-07 00:00:00,SETTLED,XETRA
T_00000864,PROD008,CP002,FX,CAD,SELL,18763343.22,41103,2024-03-19 00:00:00,2024-03-23 00:00:00,SETTLED,LSE
T_00000865,PROD008,CP005,Commodity,GBP,BUY,5861239.77,44933,2025-10-08 00:00:00,2025-10-09 00:00:00,PENDING,SGX
T_00000866,PROD003,CP002,Rates,CHF,BUY,26798172.92,67895,2024-05-04 00:00:00,2024-05-05 00:00:00,PENDING,NYSE
T_00000867,PROD002,CP003,Commodity,EUR,SELL,13380259.02,63121,2024-08-13 00:00:00,2024-08-15 00:00:00,CANCELLED,ASX
T_00000868,PROD004,CP003,Credit,EUR,BUY,46117482.57,32781,2025-03-22 00:00:00,2025-03-26 00:00:00,FAILED,LSE
T_00000869,PROD006,CP005,Equity,GBP,SELL,21187442.35,97922,2025-05-14 00:00:00,2025-05-18 00:00:00,CANCELLED,LSE
T_00000870,PROD005,CP005,Credit,XYZ,SELL,22470719.8,4425,2025-01-17 00:00:00,2025-01-18 00:00:00,FAILED,XETRA
T_00000871,PROD006,CP003,FX,EUR,SELL,17887868.09,9522,2024-11-26 00:00:00,2024-11-28 00:00:00,SETTLED,NYSE
T_00000872,PROD009,CP001,Credit,EUR,SELL,23269365.98,42148,2024-01-12 00:00:00,2024-01-14 00:00:00,PENDING,SGX
T_00000873,PROD010,CP004,Credit,USD,SELL,47313606.78,87995,2025-07-28 00:00:00,2025-08-02 00:00:00,FAILED,LSE
T_00000874,PROD003,CP005,Rates,JPY,SELL,,16266,2025-05-20 00:00:00,2025-05-23 00:00:00,PENDING,SGX
T_00000868,PROD003,CP004,Equity,GBP,BUY,49397750.32,60526,2025-10-21 00:00:00,2025-10-26 00:00:00,FAILED,ASX
T_00000876,PROD002,CP005,Rates,JPY,SELL,15860165.9,45328,2025-03-01 00:00:00,2025-03-04 00:00:00,SETTLED,XETRA
T_00000877,PROD001,CP002,Equity,USD,BUY,42153939.09,81000,2025-04-10 00:00:00,2025-04-11 00:00:00,PENDING,NYSE
T_00000878,PROD006,CP005,Equity,CAD,BUY,8510402.44,25056,2025-12-05 00:00:00,2025-12-07 00:00:00,FAILED,NYSE
T_00000879,PROD003,CP002,Commodity,GBP,SELL,34396391.86,49750,2024-11-07 00:00:00,2024-11-10 00:00:00,SETTLED,LSE
T_00000880,PROD009,CP005,FX,USD,SELL,31845545.44,87587,2024-05-31 00:00:00,2024-06-04 00:00:00,CANCELLED,TSE
T_00000881,PROD006,CP005,FX,USD,BUY,38310332.93,93243,2025-05-09 00:00:00,2025-05-12 00:00:00,SETTLED,NYSE
T_00000882,PROD008,CP001,Rates,EUR,BUY,23408051.39,50471,2024-03-02 00:00:00,2024-03-04 00:00:00,FAILED,TSE
T_00000883,PROD006,CP004,Credit,EUR,BUY,5283918.1,17048,2025-11-02 00:00:00,2025-11-07 00:00:00,CANCELLED,LSE
T_00000872,PROD002,CP002,Credit,CAD,BUY,47574778.3,75661,2025-03-09 00:00:00,2025-03-12 00:00:00,SETTLED,LSE
T_00000885,PROD009,CP001,Rates,USD,SELL,22632593.16,34810,2024-09-30 00:00:00,2024-10-05 00:00:00,PENDING,LSE
T_00000886,PROD001,CP004,Credit,USD,BUY,22067588.54,48468,2025-03-17 00:00:00,2025-03-18 00:00:00,FAILED,LSE
T_00000887,PROD001,CP002,Equity,USD,BUY,24681317.74,56829,2025-08-31 00:00:00,2025-09-05 00:00:00,SETTLED,NYSE
T_00000888,PROD010,CP004,Credit,EUR,SELL,26607054.11,36106,2025-08-12 00:00:00,2025-08-13 00:00:00,SETTLED,LSE
T_00000889,PROD005,CP005,Rates,GBP,BUY,8552284.93,26684,2025-12-09 00:00:00,2025-12-11 00:00:00,SETTLED,LSE
T_00000890,PROD003,CP003,Equity,EUR,BUY,42628344.4,90170,2025-12-18 00:00:00,2025-12-21 00:00:00,PENDING,TSE
T_00000891,PROD005,CP001,FX,EUR,BUY,21396699.55,2730,2024-05-25 00:00:00,2024-05-29 00:00:00,FAILED,XETRA
T_00000892,PROD005,CP002,Commodity,CHF,BUY,5470190.48,2280,2025-05-15 00:00:00,2025-05-19 00:00:00,PENDING,NYSE
T_00000893,PROD008,CP003,Rates,CAD,SELL,49489666.13,33731,2024-12-09 00:00:00,2024-12-12 00:00:00,SETTLED,TSE
T_00000894,PROD009,CP001,FX,CAD,SELL,24218257.62,35382,2024-12-07 00:00:00,2024-12-12 00:00:00,PENDING,ASX
T_00000895,PROD006,CP002,Equity,JPY,BUY,28879632.67,91201,2024-12-31 00:00:00,2025-01-02 00:00:00,CANCELLED,ASX
T_00000896,PROD003,CP003,Rates,CHF,SELL,44961169.9,58887,2024-10-07 00:00:00,2024-10-12 00:00:00,CANCELLED,SGX
T_00000897,PROD010,CP001,Credit,GBP,SELL,28976262.08,91992,2024-10-09 00:00:00,2024-10-10 00:00:00,FAILED,TSE
T_00000898,PROD005,CP005,Commodity,CHF,BUY,23316407.31,19691,2024-01-09 00:00:00,2024-01-11 00:00:00,FAILED,XETRA
T_00000899,PROD010,CP001,Equity,AUD,SELL,2048613.74,37096,2024-10-28 00:00:00,2024-10-27 00:00:00,FAILED,NYSE
T_00000900,PROD009,CP005,FX,GBP,BUY,12572421.71,45904,2025-11-07 00:00:00,2025-11-08 00:00:00,FAILED,LSE
T_00000901,PROD006,CP002,Credit,JPY,SELL,14540810.49,4213,2024-07-20 00:00:00,2024-07-21 00:00:00,CANCELLED,NYSE
T_00000902,PROD010,CP002,FX,GBP,SELL,28195816.67,88988,2024-11-05 00:00:00,2024-11-07 00:00:00,PENDING,XETRA
T_00000903,PROD009,CP002,Credit,JPY,SELL,28333687.84,82356,2024-11-04 00:00:00,2024-11-07 00:00:00,SETTLED,LSE
T_00000904,PROD007,CP004,Credit,JPY,BUY,23419475.34,56056,2025-12-11 00:00:00,2025-12-14 00:00:00,SETTLED,XETRA
T_00000905,PROD006,CP002,Commodity,CHF,SELL,39331817.25,76065,2024-05-23 00:00:00,2024-05-26 00:00:00,SETTLED,XETRA
T_00000906,PROD001,CP001,Equity,JPY,SELL,40374243.84,67897,2025-11-17 00:00:00,2025-11-16 00:00:00,SETTLED,TSE
T_00000907,PROD010,CP005,Equity,CAD,BUY,43215841.91,15918,2024-10-24 00:00:00,2024-10-27 00:00:00,PENDING,SGX
T_00000908,PROD001,CP004,Commodity,CAD,BUY,,40750,2025-05-22 00:00:00,2025-05-24 00:00:00,SETTLED,NYSE
T_00000909,PROD009,CP004,Credit,AUD,BUY,5181247.63,3232,2025-06-16 00:00:00,2025-06-18 00:00:00,SETTLED,TSE
T_00000910,PROD008,CP005,Equity,XYZ,SELL,13014316.01,80316,2024-07-07 00:00:00,2024-07-12 00:00:00,PENDING,ASX
T_00000911,PROD008,CP004,Rates,EUR,SELL,37083494.35,71655,2025-11-04 00:00:00,2025-11-09 00:00:00,SETTLED,SGX
T_00000912,PROD007,CP004,FX,JPY,BUY,34882937.52,14069,2025-11-14 00:00:00,2025-11-18 00:00:00,FAILED,XETRA
T_00000913,PROD010,CP004,Equity,CAD,SELL,15138775.73,84556,2025-02-02 00:00:00,2025-02-01 00:00:00,PENDING,XETRA
T_00000914,PROD006,CP005,Credit,EUR,BUY,17888025.39,65957,2025-04-14 00:00:00,2025-04-16 00:00:00,PENDING,ASX
T_00000915,PROD005,CP004,Equity,GBP,SELL,22974627.71,18356,2025-11-02 00:00:00,2025-11-05 00:00:00,CANCELLED,XETRA
T_00000916,PROD003,CP003,Commodity,GBP,SELL,38770124.53,68870,2024-07-03 00:00:00,2024-07-08 00:00:00,CANCELLED,NYSE
T_00000917,PROD006,CP002,FX,JPY,BUY,24972195.79,89041,2024-06-11 00:00:00,2024-06-12 00:00:00,PENDING,ASX
T_00000918,PROD002,CP004,Rates,USD,BUY,30595569.33,15005,2025-03-06 00:00:00,2025-03-07 00:00:00,PENDING,TSE
T_00000919,PROD008,CP004,Rates,GBP,BUY,27823854.53,25654,2025-04-05 00:00:00,2025-04-10 00:00:00,PENDING,ASX
T_00000920,PROD002,CP002,Equity,CAD,BUY,4301828.9,3178,2025-06-25 00:00:00,2025-06-27 00:00:00,SETTLED,TSE
T_00000921,PROD009,CP004,FX,CAD,BUY,17036224.88,89439,2025-08-04 00:00:00,2025-08-05 00:00:00,CANCELLED,SGX
T_00000922,PROD007,CP001,Commodity,JPY,BUY,40079992.88,57525,2025-09-25 00:00:00,2025-09-27 00:00:00,PENDING,SGX
T_00000923,PROD004,CP003,Rates,USD,SELL,30074877.77,43375,2024-04-30 00:00:00,2024-05-01 00:00:00,FAILED,NYSE
T_00000924,PROD009,CP005,Commodity,AUD,SELL,26721656.08,31641,2024-06-10 00:00:00,2024-06-11 00:00:00,CANCELLED,SGX
T_00000925,PROD001,CP001,Rates,CAD,SELL,23549464.35,34479,2025-12-15 00:00:00,2025-12-20 00:00:00,FAILED,LSE
T_00000926,PROD001,CP002,Credit,AUD,BUY,40838302.15,43203,2024-03-01 00:00:00,2024-03-06 00:00:00,SETTLED,TSE
T_00000927,PROD003,CP003,Equity,JPY,BUY,46468249.97,72277,2025-03-02 00:00:00,2025-03-07 00:00:00,SETTLED,XETRA
T_00000928,PROD001,CP001,FX,USD,SELL,15171614.16,29853,2025-10-27 00:00:00,2025-10-31 00:00:00,SETTLED,SGX
T_00000929,PROD003,CP001,Credit,CHF,BUY,21486502.71,55946,2025-01-31 00:00:00,2025-02-02 00:00:00,FAILED,TSE
T_00000930,PROD004,CP004,Commodity,USD,BUY,11602439.2,77152,2025-03-23 00:00:00,2025-03-25 00:00:00,SETTLED,ASX
T_00000931,PROD006,CP003,Commodity,USD,BUY,21928355.58,37041,2024-02-28 00:00:00,2024-03-01 00:00:00,FAILED,LSE
T_00000932,PROD008,CP003,FX,EUR,SELL,3819817.15,71257,2025-05-05 00:00:00,2025-05-06 00:00:00,FAILED,TSE
T_00000933,PROD009,CP005,Equity,GBP,BUY,26342682.54,35067,2024-10-26 00:00:00,2024-10-28 00:00:00,FAILED,XETRA
T_00000934,PROD009,CP002,Rates,AUD,BUY,10178543.2,17975,2025-09-28 00:00:00,2025-09-29 00:00:00,SETTLED,TSE
T_00000935,PROD008,CP001,Equity,AUD,SELL,34917398.62,85185,2024-05-25 00:00:00,2024-05-27 00:00:00,SETTLED,TSE
T_00000936,PROD008,CP001,Credit,JPY,SELL,2986942.35,79921,2025-01-28 00:00:00,2025-01-29 00:00:00,CANCELLED,NYSE
T_00000937,PROD001,CP005,Rates,GBP,BUY,26625064.39,86561,2025-01-23 00:00:00,2025-01-27 00:00:00,FAILED,TSE
T_00000938,PROD007,CP001,Equity,JPY,SELL,17047878.3,81466,2025-08-28 00:00:00,2025-08-29 00:00:00,FAILED,SGX
T_00000939,PROD004,CP002,Equity,JPY,SELL,13005775.33,49977,2025-08-09 00:00:00,2025-08-14 00:00:00,FAILED,NYSE
T_00000940,PROD006,CP003,Rates,GBP,BUY,19730665.59,80682,2025-07-09 00:00:00,2025-07-14 00:00:00,SETTLED,TSE
T_00000941,PROD001,CP004,Equity,JPY,SELL,22190990.48,2264,2024-11-24 00:00:00,2024-11-26 00:00:00,CANCELLED,ASX
T_00000942,PROD009,CP003,Equity,CHF,SELL,46941774.07,36235,2024-08-11 00:00:00,2024-08-16 00:00:00,PENDING,TSE
T_00000943,PROD003,CP005,Equity,EUR,BUY,6361996.78,82620,2024-10-09 00:00:00,2024-10-13 00:00:00,SETTLED,ASX
T_00000944,PROD004,CP001,Rates,CHF,SELL,28994955.88,5500,2025-12-01 00:00:00,2025-12-05 00:00:00,SETTLED,ASX
T_00000945,PROD002,CP005,Credit,USD,BUY,30029341.36,45840,2024-12-27 00:00:00,2024-12-28 00:00:00,SETTLED,LSE
T_00000946,PROD003,CP001,Rates,GBP,SELL,3570587.32,55899,2025-08-07 00:00:00,2025-08-11 00:00:00,FAILED,XETRA
T_00000947,PROD001,CP003,FX,GBP,BUY,31096196.53,21013,2025-01-18 00:00:00,2025-01-21 00:00:00,SETTLED,SGX
T_00000948,PROD004,CP004,Commodity,GBP,BUY,39173573.94,93434,2024-11-16 00:00:00,2024-11-21 00:00:00,PENDING,XETRA
T_00000949,PROD009,CP005,Commodity,CHF,SELL,47931299.73,29437,2025-10-26 00:00:00,2025-10-27 00:00:00,SETTLED,SGX
T_00000950,PROD004,CP005,Rates,GBP,BUY,26017279.56,41542,2025-09-13 00:00:00,2025-09-18 00:00:00,FAILED,LSE
T_00000951,PROD004,CP004,Credit,CAD,SELL,37409665.78,15128,2025-01-05 00:00:00,2025-01-08 00:00:00,SETTLED,TSE
T_00000952,PROD007,CP002,Commodity,AUD,BUY,30261323.96,58848,2024-03-19 00:00:00,2024-03-23 00:00:00,PENDING,XETRA
T_00000953,PROD002,CP001,Credit,GBP,SELL,39793001.59,44771,2025-11-12 00:00:00,2025-11-15 00:00:00,PENDING,SGX
T_00000954,PROD005,CP005,Credit,JPY,BUY,776597.07,15833,2024-07-21 00:00:00,2024-07-25 00:00:00,PENDING,NYSE
T_00000955,PROD007,CP003,FX,JPY,SELL,6619755.37,69378,2024-01-25 00:00:00,2024-01-26 00:00:00,PENDING,ASX
T_00000956,PROD001,CP001,Rates,USD,SELL,29574308.63,80823,2024-12-10 00:00:00,2024-12-13 00:00:00,CANCELLED,ASX
T_00000957,PROD010,CP005,Equity,EUR,BUY,35005984.51,96134,2025-03-22 00:00:00,2025-03-26 00:00:00,SETTLED,SGX
T_00000958,PROD010,CP003,Equity,CHF,BUY,16022523.35,23164,2025-11-21 00:00:00,2025-11-25 00:00:00,FAILED,XETRA
T_00000959,PROD006,CP004,Rates,GBP,BUY,28991830.5,55928,2025-07-31 00:00:00,2025-08-05 00:00:00,PENDING,NYSE
T_00000960,PROD002,CP003,Rates,GBP,BUY,28757316.01,80672,2024-08-03 00:00:00,2024-08-06 00:00:00,SETTLED,TSE
T_00000961,PROD002,CP002,Rates,CHF,BUY,14424652.57,34004,2025-03-25 00:00:00,2025-03-27 00:00:00,SETTLED,LSE
T_00000962,PROD009,CP002,Equity,CHF,SELL,29919978.59,5210,2025-06-04 00:00:00,2025-06-05 00:00:00,SETTLED,TSE
T_00000963,PROD002,CP001,Credit,GBP,SELL,26045173.86,59487,2025-08-07 00:00:00,2025-08-11 00:00:00,CANCELLED,TSE
T_00000964,PROD004,CP001,Rates,CAD,BUY,48422010.27,10364,2024-05-20 00:00:00,2024-05-21 00:00:00,FAILED,TSE
T_00000965,PROD007,CP001,Commodity,USD,SELL,35340783.27,41263,2025-06-09 00:00:00,2025-06-10 00:00:00,PENDING,SGX
T_00000966,PROD004,CP002,Rates,JPY,SELL,12296440.59,76854,2025-10-03 00:00:00,2025-10-04 00:00:00,PENDING,XETRA
T_00000967,PROD004,CP001,Credit,CHF,BUY,31739001.45,11628,2025-05-23 00:00:00,2025-05-25 00:00:00,CANCELLED,SGX
